Minuto,Factor_Carga,Temp_Ambiente,Temp_Aceite,Temp_Punto_Caliente,Vida_min,Vida_dias
20,0.11684,17.674,29.355852743535657,30.952594863351166,1.9242735997210896,0.0013363011109174233
20,0.11684,17.674,29.355097431706305,30.951666513092988,1.928166882238855,0.0013390047793325381
20,0.11684,17.674,29.354432757296475,30.95084955335699,1.932059797330278,0.0013417081925904707
20,0.11684,17.674,29.353847843815828,30.950130624679023,1.9359523891133557,0.0013444113813287193
20,0.11684,17.674,29.353333119952858,30.949497965974455,1.9398446964066403,0.0013471143725046113
21,0.1152,17.682,29.351474201669234,30.913673329944938,1.9437209281907908,0.0013498062001324935
21,0.1152,17.682,29.349838353579642,30.901675173238694,1.9475917909239338,0.0013524942992527318
21,0.1152,17.682,29.348398807260804,30.898090910694247,1.9514610511797839,0.0013551812855415167
21,0.1152,17.682,29.347132006500225,30.897427515139793,1.9553300149128503,0.0013578680659117016
21,0.1152,17.682,29.346017221830916,30.89773328258211,1.959199115314213,0.0013605549411904257
21,0.1152,17.682,29.345036211321926,30.898320056335006,1.9630684779982537,0.0013632419986098984
21,0.1152,17.682,29.344172922074012,30.898949880953143,1.9669381222281128,0.0013659292515473007
21,0.1152,17.682,29.343413227535848,30.89954464937267,1.9708080323516857,0.001368616689133115
21,0.1152,17.682,29.342744696342265,30.900082517994562,1.9746781829474116,0.0013713042937134802
21,0.1152,17.682,29.34215638889191,30.900561011100645,1.9785485474820401,0.0013739920468625278
21,0.1152,17.682,29.3416386783356,30.900983931005005,1.9824191011181003,0.0013766799313320141
21,0.1152,17.682,29.341183093046045,30.901356759796204,1.9862898214658666,0.0013793679315735185
21,0.1152,17.682,29.340782177991237,30.901685084587946,1.9901606886311651,0.0013820560337716424
21,0.1152,17.682,29.340429372743007,30.901974094495923,1.9940316850381037,0.0013847442257209053
21,0.1152,17.682,29.340118904124562,30.902228453247528,1.997902795194686,0.0013874324966629764
22,0.1164,17.662,29.339173698622492,30.926543247665204,2.001784794412553,0.0013901283294531616
22,0.1164,17.662,29.33834191778067,30.933659961057828,2.005669986547729,0.001392826379547034
22,0.1164,17.662,29.337609950639866,30.93482255966657,2.00955570053289,0.0013955247920367292
22,0.1164,17.662,29.336965819555957,30.934024178879135,2.0134410561452096,0.0013982229556563956
22,0.1164,17.662,29.33639898420212,30.932671079656508,2.0173258044611573,0.0014009206975424703
22,0.1164,17.662,29.335900169090742,30.931248022294277,2.0212099141846163,0.0014036179959615392
22,0.1164,17.662,29.33546121179273,30.92991275679897,2.0250934248073693,0.0014063148783384509
22,0.1164,17.662,29.335074929370478,30.92870808922862,2.0289763950047783,0.001409011385419985
22,0.1164,17.662,29.334735000838897,30.927637398218685,2.0328588849431286,0.0014117075589882837
22,0.1164,17.662,29.334435863731105,30.92669141029136,2.0367409506074847,0.0014144034379218644
22,0.1164,17.662,29.33417262307625,30.925857590972964,2.0406226423437226,0.0014170990571831406
22,0.1164,17.662,29.333940971299974,30.92512334785051,2.0445040048368304,0.0014197944478033543
22,0.1164,17.662,29.333737117736852,30.92447704171622,2.048385077541883,0.0014224896371818631
22,0.1164,17.662,29.333557726601306,30.92390823082286,2.052265895223774,0.0014251846494609541
22,0.1164,17.662,29.333399862402025,30.923407655274136,2.056146488489299,0.0014278795058953464
23,0.11652,17.551,29.32011469796174,30.91230141908008,2.060022105980643,0.001430570906931002
23,0.11652,17.551,29.308423753254285,30.901097459288724,2.0638927103805145,0.001433258826653135
23,0.11652,17.551,29.298135721911727,30.890727091836407,2.067758680449718,0.001435943528090082
23,0.11652,17.551,29.289082254330275,30.88141871032268,2.0716204954963686,0.0014386253440947004
23,0.11652,17.551,29.281115202858597,30.87316217096357,2.0754786287732214,0.0014413046033147372
23,0.11652,17.551,29.27410419756352,30.86587314360361,2.0793335146321863,0.0014439816073834627
23,0.11652,17.551,29.267934512903853,30.85945048783973,2.0831855413258014,0.0014466566259206954
23,0.11652,17.551,29.262505190403346,30.853795582307825,2.0870350523880417,0.0014493298974916956
23,0.11652,17.551,29.257727386602898,30.848818205275574,2.0908823505824965,0.0014520016323489558
23,0.11652,17.551,29.253522919258504,30.844437734857134,2.094727702337367,0.0014546720155120606
23,0.11652,17.551,29.24982298799544,30.840582785663884,2.098571341979961,0.0014573412097083063
23,0.11652,17.551,29.246567048483943,30.837190382079175,2.1024134755729045,0.0014600093580367393
23,0.11652,17.551,29.243701821713824,30.834205049676537,2.106254284322653,0.0014626765863351755
23,0.11652,17.551,29.24118042215612,30.83157795100219,2.1100939275855533,0.0014653430052677453
23,0.11652,17.551,29.23896159054534,30.82926610196875,2.113932545511607,0.0014680087121608384
24,0.11564,17.535,29.2338188409855,30.805868836653744,2.1177608018241303,0.0014706672234889794
24,0.11564,17.535,29.22929322137284,30.795759064472595,2.1215845896239216,0.0014733226316832788
24,0.11564,17.535,29.225310676113697,30.790605258273203,2.125406101452334,0.0014759764593418987
24,0.11564,17.535,29.221806036285653,30.787406620717746,2.1292262014123633,0.0014786293065363633
24,0.11564,17.535,29.218721953236972,30.78506921677609,2.13304526997964,0.0014812814374858612
24,0.11564,17.535,29.216007960154133,30.78318280027427,2.1368635063579915,0.001483932990526383
24,0.11564,17.535,29.213619646241238,30.781583646240826,2.1406810374147107,0.0014865840537602157
24,0.11564,17.535,29.21151792999789,30.780198138008593,2.1444979574855916,0.0014892346926983274
24,0.11564,17.535,29.209668419703743,30.77898665766323,2.1483143433941416,0.0014918849606903762
24,0.11564,17.535,29.208040850644892,30.777923328851806,2.1521302605244976,0.0014945349031420122
24,0.11564,17.535,29.206608589873102,30.776988590173644,2.1559457656143493,0.0014971845594544092
24,0.11564,17.535,29.205348200393928,30.776166373949682,2.159760908301301,0.0014998339640981259
24,0.11564,17.535,29.204239057652256,30.775442950034318,2.163575732157863,0.0015024831473318494
24,0.11564,17.535,29.203263012039585,30.774806382117983,2.1673902754856096,0.0015051321357538955
24,0.11564,17.535,29.202404091900434,30.774246218469177,2.171204571972165,0.0015077809527584479
25,0.11692,17.521,29.201818860753157,30.80037049808762,2.175030397375286,0.0015104377759550596
25,0.11692,17.521,29.201303857343554,30.808108623545298,2.1788596443785515,0.001513096975262883
25,0.11692,17.521,29.200850654343103,30.809471302302857,2.182689494240141,0.0015157565932223203
25,0.11692,17.521,29.200451835702708,30.808725148307655,2.1865190139863873,0.0015184159819349912
25,0.11692,17.521,29.20010087529916,30.807373778755498,2.19034793592872,0.0015210749555060554
25,0.11692,17.521,29.199792030144035,30.805936447108035,2.194176222142591,0.0015237334875990217
25,0.11692,17.521,29.199520246407527,30.804582978671995,2.198003909816999,0.0015263916040395827
25,0.11692,17.521,29.199281076719398,30.80336027766747,2.201831056861208,0.0015290493450425056
25,0.11692,17.521,29.199070607393846,30.80227299764748,2.205657723217183,0.0015317067522341548
25,0.11692,17.521,29.19888539438736,30.801312154395607,2.2094839648330726,0.0015343638644674115
25,0.11692,17.521,29.198722406941652,30.800465170607424,2.2133098320794686,0.0015370207167218531
25,0.11692,17.521,29.198578977989428,30.79971930997149,2.217135369683452,0.0015396773400579529
25,0.11692,17.521,29.198452760511472,30.79906276871818,2.220960617144343,0.0015423337619057938
25,0.11692,17.521,29.19834168913087,30.79848494673895,2.224785609268494,0.0015449900064364542
25,0.11692,17.521,29.19824394631594,30.797976439941397,2.228610376700049,0.0015476460949305896
26,0.11492000000000001,17.431,29.184475027654027,30.742561714937253,2.232410737095547,0.00155028523409413
26,0.11492000000000001,17.431,29.172358379231547,30.717604626617828,2.236200156239792,0.0015529167751665222
26,0.11492000000000001,17.431,29.161695728619762,30.704145199498235,2.2399836878174284,0.0015555442276509919
26,0.11492000000000001,17.431,29.15231259608139,30.69533762170496,2.2437633716425145,0.0015581690080850796
26,0.11492000000000001,17.431,29.144055439447623,30.688671495415438,2.247540145849396,0.0015607917679509695
26,0.11492000000000001,17.431,29.13678914160991,30.683192640769434,2.251314530333206,0.0015634128682869486
26,0.11492000000000001,17.431,29.13039479951272,30.67850958314122,2.255086873396957,0.001566032550970109
26,0.11492000000000001,17.431,29.124767778467195,30.674437897592778,2.2588574424449015,0.0015686510016978484
26,0.11492000000000001,17.431,29.119815999947132,30.670872459011715,2.2626264587317926,0.0015712683741193004
26,0.11492000000000001,17.431,29.115458434849476,30.66774117473951,2.2663941118607585,0.0015738847999033044
26,0.11492000000000001,17.431,29.11162377756354,30.66498789517966,2.2701605667978577,0.0015765003936096234
26,0.11492000000000001,17.431,29.108249279151917,30.662565812952597,2.2739259679909667,0.0015791152555492823
26,0.11492000000000001,17.431,29.10527972054969,30.660434667659068,2.277690442258073,0.0015817294737903284
26,0.11492000000000001,17.431,29.102666508979727,30.658559362324432,2.281454101063627,0.0015843431257386298
26,0.11492000000000001,17.431,29.10036688279816,30.656909130245552,2.285217042425054,0.001586956279461843
27,0.11252000000000001,17.441,29.096147476373883,30.60400403745311,2.2889570554445666,0.0015895535107253935
27,0.11252000000000001,17.441,29.09243439872052,30.585853216216417,2.2926892343777086,0.0015921453016511866
27,0.11252000000000001,17.441,29.08916689038556,30.58002537224979,2.296418901433701,0.001594735348217848
27,0.11252000000000001,17.441,29.086291483050793,30.578520040531178,2.3001479199467685,0.001597324944407478
27,0.11252000000000001,17.441,29.0837611245962,30.57848933825167,2.303876925233529,0.001599914531412173
27,0.11252000000000001,17.441,29.08153440915616,30.578924459400294,2.3076061179715297,0.00160250424859134
27,0.11252000000000001,17.441,29.07957489956892,30.579472415709155,2.311335546783834,0.0016050941297109957
27,0.11252000000000001,17.441,29.077850531132153,30.58001356358169,2.315065208751852,0.0016076841727443417
27,0.11252000000000001,17.441,29.0763330869078,30.580510825966932,2.3187950849801986,0.0016102743645695823
27,0.11252000000000001,17.441,29.074997735990365,30.580955935529303,2.3225251530077142,0.0016128646895886905
27,0.11252000000000001,17.441,29.073822627183024,30.5813503171811,2.326255390983817,0.0016154551326276506
27,0.11252000000000001,17.441,29.072788531432565,30.58169833204787,2.329985778934369,0.0016180456798155342
27,0.11252000000000001,17.441,29.07187852717216,30.582004927635335,2.333716299015033,0.0016206363187604397
27,0.11252000000000001,17.441,29.071077723423002,30.58227485407541,2.3374469354267853,0.001623227038490823
27,0.11252000000000001,17.441,29.070373016123746,30.582512433029507,2.3411776742317247,0.0016258178293275865
28,0.11231999999999999,17.427,29.067793038547347,30.576671037154572,2.344905896291941,0.0016284068724249589
28,0.11231999999999999,17.427,29.065522658280113,30.573889610729147,2.348632920581178,0.001630995083736929
28,0.11231999999999999,17.427,29.06352472364495,30.572284456169243,2.3523592538147606,0.0016335828151491393
28,0.11231999999999999,17.427,29.061766541166005,30.571172813261697,2.3560851085358117,0.0016361702142609802
28,0.11231999999999999,17.427,29.060219340584535,30.570302029326335,2.3598105884662615,0.0016387573531015704
28,0.11231999999999999,17.427,29.05885780407284,30.569574118685807,2.363535755128558,0.001641344274394832
28,0.11231999999999999,17.427,29.057659651942547,30.568947264187358,2.3672606520349624,0.0016439310083576127
28,0.11231999999999999,17.427,29.05660527806789,30.568400527537733,2.370985313678741,0.00164651757894357
28,0.11231999999999999,17.427,29.055677429058193,30.5679211476107,2.3747097690559444,0.0016491040062888503
28,0.11231999999999999,17.427,29.05486092192966,30.567499917676574,2.3784340431966573,0.0016516903077754565
28,0.11231999999999999,17.427,29.054142395656548,30.567129458335135,2.3821581579524937,0.0016542764985781207
28,0.11231999999999999,17.427,29.05351009253621,30.566803533757735,2.3858821324895447,0.0016568625920066282
28,0.11231999999999999,17.427,29.052953665790316,30.56651674857358,2.3896059836506685,0.0016594485997574087
28,0.11231999999999999,17.427,29.052464010253928,30.56626438777008,2.3933297262487274,0.0016620345321171719
28,0.11231999999999999,17.427,29.052033113381906,30.566042313891053,2.397053373315468,0.0016646203981357417
29,0.115,17.397,29.051843884159624,30.62103192482947,2.400800750700273,0.0016672227435418562
29,0.115,17.397,29.051677362444014,30.637708186308277,2.404555354430936,0.0016698301072437054
29,0.115,17.397,29.05153082333428,30.641056654928562,2.408311410836902,0.0016724384797478487
29,0.115,17.397,29.05140186891771,30.63995807821403,2.412066990582387,0.0016750465212377688
29,0.115,17.397,29.051288389031132,30.63754660602653,2.4158215242284458,0.001677653836269754
29,0.115,17.397,29.051188526730943,30.634908537401994,2.419574913811022,0.0016802603568132097
29,0.115,17.397,29.051100647906775,30.63240276090542,2.423327217024688,0.001682866122933811
29,0.115,17.397,29.05102331454151,30.630131864693094,2.4270785359724165,0.0016854712055364004
29,0.115,17.397,29.050955261180075,30.62810997142076,2.43082897879588,0.0016880756797193611
29,0.115,17.397,29.050895374222012,30.62632231083915,2.4345786471629323,0.0016906796160853696
29,0.115,17.397,29.050842673698916,30.62474617149092,2.4383276328421832,0.0016932830783626272
29,0.115,17.397,29.05079629723859,30.62335809813718,2.4420760173953284,0.0016958861231912003
29,0.115,17.397,29.050755485953506,30.622136211183292,2.4458238728716637,0.001698488800605322
29,0.115,17.397,29.05071957202263,30.621060814091507,2.449571262763056,0.0017010911546965666
29,0.115,17.397,29.05068796776346,30.620114415874898,2.4533182429664286,0.0017036932242822421
30,0.1226,17.438,29.066798804527128,30.793454673167123,2.4571410129569182,0.0017063479256645266
30,0.1226,17.438,29.080976340879158,30.854858676671228,2.4609909968200285,0.0017090215255694643
30,0.1226,17.438,29.093452572868944,30.87634583442875,2.464850549345426,0.0017117017703787679
30,0.1226,17.438,29.104431657019955,30.883630117067483,2.468713351102661,0.00171438427159907
30,0.1226,17.438,29.114093251072845,30.885888708579607,2.472577160884152,0.0017170674728362167
30,0.1226,17.438,29.122595453839388,30.88639356296386,2.4764411960214456,0.0017197508305704483
30,0.1226,17.438,29.130077392273947,30.88630829691257,2.4803051930969424,0.0017224341618728768
30,0.1226,17.438,29.13666149809636,30.886044142105494,2.4841690722591125,0.0017251174112910504
30,0.1226,17.438,29.14245551122008,30.885744142774577,2.4880328175120545,0.0017278005677167046
30,0.1226,17.438,29.14755424276896,30.885456020827405,2.4918964341617866,0.0017304836348345741
30,0.1226,17.438,29.15204112653197,30.88519385832248,2.4957599337990235,0.0017331666206937663
30,0.1226,17.438,29.155989584243418,30.88496007846407,2.4996233290949434,0.0017358495340937107
30,0.1226,17.438,29.159464227029492,30.88475325331221,2.5034866320824003,0.0017385323833905557
30,0.1226,17.438,29.16252191268124,30.8845708547227,2.507349853665082,0.0017412151761563067
30,0.1226,17.438,29.165212676054775,30.884410203801114,2.511213003550427,0.0017438979191322411
31,0.1242,17.567,29.185510841926817,30.935851991751196,2.5150991796702735,0.001746596652548801
31,0.1242,17.567,29.203373227894215,30.961713760633828,2.5189969837584756,0.001749303460943386
31,0.1242,17.567,29.219092127545522,30.977541044210028,2.522901921265152,0.0017520152231007998
31,0.1242,17.567,29.232924759238674,30.988993670528327,2.5268120286548865,0.0017547305754547823
31,0.1242,17.567,29.24509747512865,30.99818791624959,2.530726291414315,0.0017574488134821631
31,0.1242,17.567,29.255809465111824,31.005963114827573,2.5346440716464658,0.0017601694941989346
31,0.1242,17.567,29.26523601629702,31.012692526127367,2.538564898792489,0.0017628922908281173
31,0.1242,17.567,29.273531381339993,31.01857413541089,2.542488390928804,0.0017656169381450029
31,0.1242,17.567,29.28083130257781,31.023735568487425,2.5464142232317544,0.0017683432105776071
31,0.1242,17.567,29.287255233267086,31.028272492775862,2.5503421137049918,0.0017710709122951331
31,0.1242,17.567,29.29290829227365,31.032263151571502,2.5542718154277755,0.001773799871824844
31,0.1242,17.567,29.297882984199425,31.035774276105165,2.558203111443466,0.0017765299385024069
31,0.1242,17.567,29.302260713094107,31.038863831692474,2.5621358108656334,0.001779260979767801
31,0.1242,17.567,29.306113114521427,31.041582557037046,2.5660697456619355,0.0017819928789318995
31,0.1242,17.567,29.30950322777747,31.04397500549304,2.5700047678949125,0.0017847255332603558
32,0.12528,17.444,29.299397826191058,31.055781107012592,2.5739451607440462,0.0017874619171833655
32,0.12528,17.444,29.290505072795014,31.053028232127243,2.577884300650653,0.0017901974310073978
32,0.12528,17.444,29.282679449806494,31.04591204357722,2.5818202035433924,0.0017929306969051335
32,0.12528,17.444,29.275792901576597,31.03797349099216,2.585752498483879,0.0017956614572804713
32,0.12528,17.444,29.269732739134287,31.03038888376694,2.589681349424401,0.0017983898259891673
32,0.12528,17.444,29.264399796185057,31.02350061478361,2.5936070751702602,0.0018011160244237917
32,0.12528,17.444,29.259706806389733,31.017362575712163,2.597530018193958,0.0018038402904124707
32,0.12528,17.444,29.25557697536985,31.011933829055675,2.601450501701902,0.0018065628484040985
32,0.12528,17.444,29.25194272407235,31.007146791900247,2.6053688177025953,0.0018092839011823578
32,0.12528,17.444,29.248744582930552,31.002930720597142,2.6092852257143346,0.001812003628968288
32,0.12528,17.444,29.245930218725768,30.999219335491006,2.6131999549024894,0.0018147221909045066
32,0.12528,17.444,29.24345357822556,30.995952872897817,2.617113207120609,0.0018174397271670895
32,0.12528,17.444,29.241274134585375,30.993078227351603,2.621025159994439,0.0018201563611072492
32,0.12528,17.444,29.239356224182014,30.990548482676576,2.6249359697766086,0.001822872201233756
32,0.12528,17.444,29.237668463027056,30.988322287150282,2.62884577390529,0.0018255873429897848
33,0.135,17.465,29.254372109932948,31.21227153304258,2.6328580508996122,0.001828373646458064
33,0.135,17.465,29.269071319210134,31.289559087206776,2.6369063123504195,0.0018311849391322358
33,0.135,17.465,29.28200662337406,31.314790784078053,2.6409663912120585,0.0018340044383417073
33,0.135,17.465,29.293389691038314,31.321715623470052,2.645029719390917,0.0018368261940214703
33,0.135,17.465,29.303406790582855,31.322352677186892,2.6490933466227635,0.0018396481573769192
33,0.135,17.465,29.312221838182055,31.320964425547675,2.6531563221940417,0.0018424696681903067
33,0.135,17.465,29.31997908006935,31.319046743065865,2.6572183977559787,0.0018452905539972073
33,0.135,17.465,29.326805452930166,31.317110603539263,2.661279564848542,0.0018481108089225986
33,0.135,17.465,29.332812661047686,31.315318022562064,2.665339891012967,0.0018509304798701158
33,0.135,17.465,29.338099004191104,31.313708844804346,2.6693994624349258,0.0018537496266909208
33,0.135,17.465,29.342750986157313,31.312281444628347,2.673458364489825,0.0018565683086734896
33,0.135,17.465,29.346844730287575,31.311021288277324,2.6775166756969515,0.0018593865803451053
33,0.135,17.465,29.350447225122206,31.309910906332657,2.6815744663521075,0.001862204490522297
33,0.135,17.465,29.353617420576683,31.308933254380005,2.685631798734976,0.0018650220824548444
33,0.135,17.465,29.356407192576622,31.30807273643262,2.6896887277947004,0.0018678393943018753
34,0.1374,17.585,29.37730421371903,31.377753685409537,2.69377844635925,0.001870679476638368
34,0.1374,17.585,29.395693592324346,31.40908766530626,2.697882995890853,0.0018735298582575367
34,0.1374,17.585,29.411876245497027,31.42595254790003,2.70199555014295,0.0018763857987103818
34,0.1374,17.585,29.426116980288985,31.436968994684214,2.706113341650743,0.0018792453761463494
34,0.1374,17.585,29.438648826905908,31.44529752146203,2.710235096994699,0.0018821077062463186
34,0.1374,17.585,29.4496768519288,31.452138787029273,2.7143601111896216,0.0018849722994372373
34,0.1374,17.585,29.459381513948944,31.457984872872288,2.7184879122211627,0.001887838827931363
34,0.1374,17.585,29.467921616526674,31.463067204179804,2.722618137536391,0.001890707039955827
34,0.1374,17.585,29.475436906795075,31.46751743278958,2.7267504867900287,0.00189357672693752
34,0.1374,17.585,29.482050362231266,31.4714256972016,2.7308847022223057,0.0018964477098766012
34,0.1374,17.585,29.487870203015117,31.474862135325395,2.7350205592345804,0.001899319832801792
34,0.1374,17.585,29.492991662904902,31.477885188531914,2.739157860892575,0.001902192958953177
34,0.1374,17.585,29.497498547607915,31.480545113802783,2.7432964340833523,0.0019050669681134392
34,0.1374,17.585,29.501464606146566,31.482885718915842,2.7474361264844793,0.0019079417545031106
34,0.1374,17.585,29.50495473766058,31.48494540529915,2.751576804019022,0.0019108172250132097
35,0.1294,17.782,29.518459043123766,31.324951747951747,2.755641651564263,0.0019136400358085162
35,0.1294,17.782,29.53034283193137,31.28348431508433,2.7596870730017753,0.001916449356251233
35,0.1294,17.782,29.540800566082066,31.28246689758897,2.7637320189818326,0.0019192583465151615
35,0.1294,17.782,29.550003372134675,31.294240828560184,2.767782470551229,0.0019220711601050202
35,0.1294,17.782,29.55810184146097,31.309126622945968,2.771839893571098,0.001924888814979929
35,0.1294,17.782,29.565228494468112,31.323842098838,2.7759042200700503,0.001927711263937535
35,0.1294,17.782,29.571499949114397,31.33736885220604,2.77997490274253,0.0019305381269045345
35,0.1294,17.782,29.577018829203126,31.349478514663865,2.7840512841349376,0.0019333689473159288
35,0.1294,17.782,29.58187544368121,31.360208631731727,2.7881327217091694,0.001936203278964701
35,0.1294,17.782,29.586149264421923,31.369677425503227,2.7922186263207234,0.0019390407127227245
35,0.1294,17.782,29.58991022667375,31.378019353576356,2.7963084704055294,0.0019418808822260622
35,0.1294,17.782,29.593219873455357,31.38536360369292,2.800401785954377,0.0019447234624683173
35,0.1294,17.782,29.596132362623173,31.39182774144272,2.804498159395676,0.001947568166246997
35,0.1294,17.782,29.59869535309085,31.397516610393694,2.808597225874467,0.001950414740190602
35,0.1294,17.782,29.600950784702405,31.402522967831676,2.8126986637631153,0.0019532629609466078
36,0.11612,17.956,29.603580998092507,31.128718396205254,2.816672398818103,0.0019560224991792383
36,0.11612,17.956,29.6058955858758,31.048581058847315,2.8206095154814044,0.0019587566079731977
36,0.11612,17.956,29.607932423125096,31.035492589712796,2.8245406835681672,0.0019614865858112274
36,0.11612,17.956,29.609724839904477,31.044486303924586,2.8284759382399782,0.0019642194015555402
36,0.11612,17.956,29.61130216667033,31.05972633209174,2.8324181274123625,0.0019669570329252516
36,0.11612,17.956,29.612690214224283,31.075753828186247,2.8363676225815238,0.001969699737903836
36,0.11612,17.956,29.61391169607176,31.09079240735921,2.840323985270388,0.0019724472119933252
36,0.11612,17.956,29.61498660009754,31.104360065106345,2.8442865540137983,0.0019751989958429156
36,0.11612,17.956,29.615932515640228,31.116418785379153,2.8482546467713186,0.0019779546158134155
36,0.11612,17.956,29.61676492131779,31.127073024024696,2.85222762656716,0.0019807136295605277
36,0.11612,17.956,29.61749743831405,31.13646395574902,2.856204918920027,0.0019834756381389078
36,0.11612,17.956,29.618142053270756,31.144733404850793,2.86018601269212,0.00198624028659175
36,0.11612,17.956,29.618709314432657,31.152012459054774,2.8641704556110223,0.001989007260840988
36,0.11612,17.956,29.61920850425513,31.158418719252285,2.8681578484286794,0.0019917762836310273
36,0.11612,17.956,29.619647791298906,31.164056475546808,2.872147839077767,0.0019945471104706714
37,0.1402,18.041,29.66847794904941,31.72956353109788,2.876407198694066,0.0019975049990931014
37,0.1402,18.041,29.711448487869855,31.931890355630138,2.8807672879796593,0.0020005328388747632
37,0.1402,18.041,29.74926256203185,32.00446675252113,2.8851640874785964,0.0020035861718601363
37,0.1402,18.041,29.7825389472944,32.03066569296471,2.8895742145787002,0.0020066487601240975
37,0.1402,18.041,29.81182216632545,32.04026780026202,2.8939892364542237,0.002009714747537655
37,0.1402,18.041,29.837591399072767,32.04391302600757,2.8984061179443423,0.002012782026350238
37,0.1402,18.041,29.86026832389041,32.04540488585077,2.9028237607337193,0.0020158498338428608
37,0.1402,18.041,29.880224017729933,32.04610488722247,2.9072417607805168,0.0020189178894309146
37,0.1402,18.041,29.897785028308714,32.04650201868302,2.9116599635228493,0.0020219860857797565
37,0.1402,18.041,29.913238717618043,32.04677332660168,2.9160783047458425,0.002025054378295724
37,0.1402,18.041,29.92683796421025,32.0469841605106,2.9204967535854225,0.002028122745545432
37,0.1402,18.041,29.938805301211396,32.04715972397205,2.9249152920403882,0.0020311911750280475
37,0.1402,18.041,29.9493365577724,32.0473106589687,2.929333907540731,0.0020342596580143965
37,0.1402,18.041,29.958604063546087,32.047442210033815,2.9337525901929413,0.002037328187633987
37,0.1402,18.041,29.96675946862693,32.04755752078113,2.9381713317077867,0.0020403967581304073
38,0.14516,18.181,29.999470155487643,32.182159721943975,2.942659321018362,0.0020435134173738623
38,0.14516,18.181,30.02825555992507,32.23777046156014,2.9471762358029268,0.0020466501637520325
38,0.14516,18.181,30.053586715830008,32.26426534191981,2.9517069971791985,0.002049796525818888
38,0.14516,18.181,30.07587813302635,32.27956563288541,2.9562457740249943,0.002052948454184024
38,0.14516,18.181,30.095494580159134,32.29016731616696,2.9607901131635885,0.002056104245252492
38,0.14516,18.181,30.11275705363598,32.29847445003751,2.965338815496578,0.002059263066317068
38,0.14516,18.181,30.127948030295606,32.30541960376602,2.969891168879966,0.00206242442283331
38,0.14516,18.181,30.141316089756078,32.31140093759083,2.9744466689846196,0.0020655879645726525
38,0.14516,18.181,30.15307998208129,32.316617939408,2.97900491547883,0.0020687534135269653
38,0.14516,18.181,30.16343220732748,32.32119226816829,2.98356557140212,0.0020719205356959165
38,0.14516,18.181,30.17254216554413,32.325211737177774,2.9881283455452876,0.0020750891288508944
38,0.14516,18.181,30.18055892877478,32.32874674837056,2.992692983417002,0.002078259016261807
38,0.14516,18.181,30.18761368041775,32.33185680052894,2.9972592615998512,0.0020814300427776746
38,0.14516,18.181,30.193821861863565,32.334593375824284,3.001826983601291,0.002084602071945341
38,0.14516,18.181,30.199285061535882,32.3370014654399,3.00639597648971,0.00208777498367341
39,0.14312,18.231,30.20646534331803,32.29653867352759,3.0109436617116225,0.002090933098410849
39,0.14312,18.231,30.21278399128632,32.28685582000936,3.0154862627047025,0.0020940876824338214
39,0.14312,18.231,30.218344401498413,32.287593624400664,3.0200292509006337,0.002097242535347662
39,0.14312,18.231,30.223237562485057,32.29154957636764,3.024574315759784,0.002100398830388739
39,0.14312,18.231,30.227543544153303,32.29621177270667,3.0291218292413173,0.002103556825862026
39,0.14312,18.231,30.23133280802136,32.300736276416465,3.0336717202892824,0.002106716472423113
39,0.14312,18.231,30.234667360225252,32.304868472156606,3.0382237838371076,0.002109877627664658
39,0.14312,18.231,30.237601766164676,32.30855860172062,3.0427777883455125,0.0021130401307954947
39,0.14312,18.231,30.24018404339137,32.31182512906291,3.047333511695734,0.002116203827566482
39,0.14312,18.231,30.24245644735086,32.314706535026254,3.051890751775998,0.002119368577622221
39,0.14312,18.231,30.244456162835213,32.31724462295333,3.0564493282869942,0.002122534255754857
39,0.14312,18.231,30.24621591246144,32.31947901557177,3.0610090816422675,0.0021257007511404635
39,0.14312,18.231,30.24776449213252,32.32144559366265,3.065569871036514,0.0021288679659975792
39,0.14312,18.231,30.249127242243073,32.32317629402072,3.0701315723986125,0.002132035814165703
39,0.14312,18.231,30.250326462340357,32.32469935020656,3.074694076464279,0.0021352042197668604
40,0.14168,18.358,30.264090864884558,32.307131505411256,3.0792473302402996,0.0021383662015557635
40,0.14168,18.358,30.276203539123454,32.30990485675973,3.0838020430675246,0.00214152919657467
40,0.14168,18.358,30.28686269245368,32.31885721122078,3.0883614688908105,0.0021446954645075074
40,0.14168,18.358,30.296242747384284,32.32906092788737,3.0929262724410767,0.00214786546697297
40,0.14168,18.358,30.30449719572321,32.33887078596141,3.0974962521209064,0.0021510390639728517
40,0.14168,18.358,30.311761110261468,32.34780009942637,3.102070948417252,0.0021542159364008697
40,0.14168,18.358,30.318153355055134,32.355763837546895,3.106649855403325,0.002157395732918976
40,0.14168,18.358,30.32377853047356,32.36280976361844,3.1112324910330464,0.0021605781187729487
40,0.14168,18.358,30.328728684841778,32.36902369160622,3.1158184175397263,0.0021637627899581432
40,0.14168,18.358,30.33308482068581,32.37449677432291,3.120407244531361,0.0021669494753690007
40,0.14168,18.358,30.336918220228554,32.37931481071624,3.124998626381432,0.002170137934987106
40,0.14168,18.358,30.34029161182617,32.38355529831475,3.1295922580102085,0.0021733279569515337
40,0.14168,18.358,30.343260196432073,32.38728714724871,3.1341878704728443,0.0021765193544950306
40,0.14168,18.358,30.345872550885268,32.39057125282749,3.138785226817528,0.0021797119630677275
