SERIE,FECHA,HI,DGA,ACE,ARR,AIS,NUC,OLTC,BUS
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
770003-01,2015-02-22,2.275528565002249,1.3,1.0,3.4615384615384617,3.4,1.0,,1.8888888888888888
