SERIE;FECHA;HI;DGA;ACE;ARR;AIS;NUC;OLTC;BUS
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
16626S;11/12/2005;1.777777778;1;3;1;3;1;;
